LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Port Townsend,48.11703869999999,-122.7604472,"He passed through Pistol River, Coos Bay, Seal Rock, Manzanita, As-toria; Hoquiam, Humptulips, Queets; Forks, Port Angeles, Port Townsend, Seattle.",neutral,100.0%,Into the Wild
Seattle,47.6061389,-122.3328481,"He passed through Pistol River, Coos Bay, Seal Rock, Manzanita, As-toria; Hoquiam, Humptulips, Queets; Forks, Port Angeles, Port Townsend, Seattle.",neutral,100.0%,Into the Wild
Willow Creek,,,"”On August 10, shortly before meeting Jan Burres and Bob, McCandless had been ticketed for hitchhiking near Willow Creek, in the gold-mining country east of Eureka.",neutral,100.0%,Into the Wild
Eureka,,,"”On August 10, shortly before meeting Jan Burres and Bob, McCandless had been ticketed for hitchhiking near Willow Creek, in the gold-mining country east of Eureka.",neutral,100.0%,Into the Wild
Annandale,38.8303905,-77.1963703,"In an uncharacteristic lapse, McCandless gave his parents’ Annandale address when the arresting officer demanded to know his permanent place of residence.",neutral,91.7%,Into the Wild
Annandale,38.8303905,-77.1963703,"Walt and Billie, terribly concerned over Chris’s vanishing act, had by that time already contacted the Annandale police, who had been of no help.",neutral,71.2%,Into the Wild
California,36.778261,-119.4179324,"When the ticket arrived from California, they became frantic. One of their neighbors was the director of the U.S. Defense Intelligence Agency, and Walt approached this man, an army general, for advice.",neutral,79.5%,Into the Wild
Willow Creek,,,"Using the Willow Creek ticket as a starting point, Kalitka launched an extremely thorough search, chasing down leads that led as far afield as Europe and South Africa.",neutral,94.5%,Into the Wild
Europe,,,"Using the Willow Creek ticket as a starting point, Kalitka launched an extremely thorough search, chasing down leads that led as far afield as Europe and South Africa.",neutral,94.5%,Into the Wild
South Africa,,,"Using the Willow Creek ticket as a starting point, Kalitka launched an extremely thorough search, chasing down leads that led as far afield as Europe and South Africa.",neutral,94.5%,Into the Wild
California,36.778261,-119.4179324,"”As Kalitka was trying to pick up Chris’s scent in California, McCandless was already far away, hitching east across the Cascade Range, across the sagebrush uplands and lava beds of the Columbia River basin, across the Idaho panhandle, into Montana.",neutral,100.0%,Into the Wild
the Cascade Range,,,"”As Kalitka was trying to pick up Chris’s scent in California, McCandless was already far away, hitching east across the Cascade Range, across the sagebrush uplands and lava beds of the Columbia River basin, across the Idaho panhandle, into Montana.",neutral,100.0%,Into the Wild
Columbia River,,,"”As Kalitka was trying to pick up Chris’s scent in California, McCandless was already far away, hitching east across the Cascade Range, across the sagebrush uplands and lava beds of the Columbia River basin, across the Idaho panhandle, into Montana.",neutral,100.0%,Into the Wild
Idaho,44.0682019,-114.7420408,"”As Kalitka was trying to pick up Chris’s scent in California, McCandless was already far away, hitching east across the Cascade Range, across the sagebrush uplands and lava beds of the Columbia River basin, across the Idaho panhandle, into Montana.",neutral,100.0%,Into the Wild
Montana,46.8796822,-110.3625658,"”As Kalitka was trying to pick up Chris’s scent in California, McCandless was already far away, hitching east across the Cascade Range, across the sagebrush uplands and lava beds of the Columbia River basin, across the Idaho panhandle, into Montana.",neutral,100.0%,Into the Wild
Cut Bank,,,"There, outside Cut Bank, he crossed paths with Wayne Westerberg and by the end of September was working for him in Carthage.",neutral,90.9%,Into the Wild
Carthage,,,"There, outside Cut Bank, he crossed paths with Wayne Westerberg and by the end of September was working for him in Carthage.",neutral,90.9%,Into the Wild
Needles,,,"On October 28, he caught a ride with a long-haul trucker into Needles, California. “Overjoyed upon reaching the Colorado River,” McCandless wrote in his journal.",neutral,92.4%,Into the Wild
California,36.778261,-119.4179324,"On October 28, he caught a ride with a long-haul trucker into Needles, California. “Overjoyed upon reaching the Colorado River,” McCandless wrote in his journal.",neutral,92.4%,Into the Wild
the Colorado River,,,"“Overjoyed upon reaching the Colorado River,” McCandless wrote in his journal. Then he left the highway and started walking south through the desert, following the river-bank.",neutral,93.3%,Into the Wild
Topock,34.7182623,-114.4839591,"Twelve miles on foot brought him to Topock, Arizona, a dusty way station along Interstate 40 where the freeway intersects the California border.",neutral,94.6%,Into the Wild
Arizona,34.0489281,-111.0937311,"Twelve miles on foot brought him to Topock, Arizona, a dusty way station along Interstate 40 where the freeway intersects the California border.",neutral,94.6%,Into the Wild
California,36.778261,-119.4179324,"Twelve miles on foot brought him to Topock, Arizona, a dusty way station along Interstate 40 where the freeway intersects the California border.",neutral,94.6%,Into the Wild
the Colorado River,,,"While he was in town, he noticed a secondhand aluminum canoe for sale and on an impulse decided to buy it and paddle it down the Colorado River to the Gulf of California, nearly four hundred miles to the south, across the border with Mexico.",neutral,100.0%,Into the Wild
the Gulf of California,,,"While he was in town, he noticed a secondhand aluminum canoe for sale and on an impulse decided to buy it and paddle it down the Colorado River to the Gulf of California, nearly four hundred miles to the south, across the border with Mexico.",neutral,100.0%,Into the Wild
Mexico,,,"While he was in town, he noticed a secondhand aluminum canoe for sale and on an impulse decided to buy it and paddle it down the Colorado River to the Gulf of California, nearly four hundred miles to the south, across the border with Mexico.",neutral,100.0%,Into the Wild
the Grand Canyon,36.2678855,-112.3535253,"This lower stretch of the river, from Hoover Dam to the gulf, has little in common with the unbridled torrent that explodes through the Grand Canyon, some 250 miles upstream from Topock.",neutral,85.2%,Into the Wild
Topock,34.7182623,-114.4839591,"This lower stretch of the river, from Hoover Dam to the gulf, has little in common with the unbridled torrent that explodes through the Grand Canyon, some 250 miles upstream from Topock.",neutral,85.2%,Into the Wild
Colorado,39.5500507,-105.7820674,"Emasculated by dams and diversion canals, the lower Colorado burbles indolently from reservoir to reservoir through some of the hottest, starkest country on the continent.",neutral,91.6%,Into the Wild
Topock,34.7182623,-114.4839591,"From Topock, McCandless paddled south down Lake Havasu under a bleached dome of sky, huge and empty.",neutral,77.3%,Into the Wild
Lake Havasu,34.4769588,-114.3191952,"From Topock, McCandless paddled south down Lake Havasu under a bleached dome of sky, huge and empty.",neutral,77.3%,Into the Wild
the Bill Williams River,34.3044591,-114.1352248,"He made a brief excursion up the Bill Williams River, a tributary of the Colorado,then continued downstream through the Colorado River Indian Reservation, the Cibola National Wildlife Refuge, the Imperial National Wildlife Refuge.",neutral,100.0%,Into the Wild
Colorado,39.5500507,-105.7820674,"He made a brief excursion up the Bill Williams River, a tributary of the Colorado,then continued downstream through the Colorado River Indian Reservation, the Cibola National Wildlife Refuge, the Imperial National Wildlife Refuge.",neutral,100.0%,Into the Wild
the Colorado River Indian Reservation,33.7916874,-114.417454,"He made a brief excursion up the Bill Williams River, a tributary of the Colorado,then continued downstream through the Colorado River Indian Reservation, the Cibola National Wildlife Refuge, the Imperial National Wildlife Refuge.",neutral,100.0%,Into the Wild
the Cibola National Wildlife Refuge,33.3634925,-114.6694303,"He made a brief excursion up the Bill Williams River, a tributary of the Colorado,then continued downstream through the Colorado River Indian Reservation, the Cibola National Wildlife Refuge, the Imperial National Wildlife Refuge.",neutral,100.0%,Into the Wild
the Imperial National Wildlife Refuge,32.9982265,-114.4869061,"He made a brief excursion up the Bill Williams River, a tributary of the Colorado,then continued downstream through the Colorado River Indian Reservation, the Cibola National Wildlife Refuge, the Imperial National Wildlife Refuge.",neutral,100.0%,Into the Wild
Yuma,32.6926512,-114.6276916,"At the end of November, he paddled through Yuma, where he stopped long enough to replenish his provisions and send a postcard to Westerberg in care of Glory House, the Sioux Falls work-release facility where Westerberg was doing time.",neutral,80.3%,Into the Wild
Sioux Falls,43.5460223,-96.731265,"At the end of November, he paddled through Yuma, where he stopped long enough to replenish his provisions and send a postcard to Westerberg in care of Glory House, the Sioux Falls work-release facility where Westerberg was doing time.",neutral,80.3%,Into the Wild
Arizona,34.0489281,-111.0937311,I’ve been tramping around Arizona for about a month now. This is a good state!,neutral,79.0%,Into the Wild
Mexico,,,"Worried that he would be denied entry because he was carrying no identification, he sneaked into Mexico by paddling through the dam’s open floodgates and shooting the spillway below.",neutral,78.1%,Into the Wild
Mexico,,,“But his entry of Mexico is either unnoticed or ignored. Alexander is jubilant!”His,neutral,82.2%,Into the Wild
the Baja Peninsula,,,They tell him he has not been traveling south but west and is headed for the center of the Baja Peninsula.,neutral,100.0%,Into the Wild
the Gulf of California,,,Pleads and persists that there must be some waterway to the Gulf of California. They stare at Alex and think him crazy.,neutral,89.7%,Into the Wild
Colorado River,,,"A reconnaissance mission reveals, however, that Alex has merely run back into the bed of the now dead and dry Colorado River.",neutral,82.3%,Into the Wild
the Wellteco Canal,,,Alex finds what he believes to be the Wellteco Canal and heads south. Worries and fears return as the canal grows ever smaller...,neutral,78.9%,Into the Wild
El Golfo de Santa Clara,,,"The duck hunters dropped him in El Golfo de Santa Clara, a fishing village on the Gulf of California.",neutral,100.0%,Into the Wild
the Gulf of California,,,"The duck hunters dropped him in El Golfo de Santa Clara, a fishing village on the Gulf of California.",neutral,100.0%,Into the Wild
the Gran Desierto,,,"He greeted the new year by observing the full moon as it rose over the Gran Desierto—the Great Desert: seventeen hundred square miles of shifting dunes, the largest expanse of pure sand desert in North America.",neutral,84.6%,Into the Wild
